x y time dx dy dt dr^2 TotalDisplacementSquared
11
5.432E-05 6.16E-06 0 0 0 0 0 0
5.376E-05 5.88E-06 0.3280328 -5.6E-07 -2.8E-07 0.3280328 3.92E-13 3.92E-13
5.32E-05 4.76E-06 0.6560656 -5.6E-07 -1.12E-06 0.3280328 1.568E-12 3.2144E-12
5.432E-05 3.36E-06 0.9830983 1.12E-06 -1.4E-06 0.3270327 3.2144E-12 7.84E-12
5.46E-05 4.48E-06 1.1471147 2.8E-07 1.12E-06 0.1640164 1.3328E-12 2.9008E-12
5.348E-05 7.56E-06 1.4751475 -1.12E-06 3.08E-06 0.3280328 1.07408E-11 2.6656E-12
5.208E-05 1.26E-05 1.9661966 -1.4E-06 5.04E-06 0.4910491 2.73616E-11 4.64912E-11
4.984E-05 1.568E-05 2.2942294 -2.24E-06 3.08E-06 0.3280328 1.4504E-11 1.107008E-10
4.928E-05 1.82E-05 2.6212621 -5.6E-07 2.52E-06 0.3270327 6.664E-12 1.703632E-10
5.096E-05 1.932E-05 2.7852785 1.68E-06 1.12E-06 0.1640164 4.0768E-12 1.844752E-10
5.096E-05 2.128E-05 2.9492949 0 1.96E-06 0.1640164 3.8416E-12 2.39904E-10
11
2.884E-05 6.44E-06 0 0 0 0 0 0
2.856E-05 7E-06 0.3280328 -2.8E-07 5.6E-07 0.3280328 3.92E-13 3.92E-13
2.968E-05 7E-06 0.4910491 1.12E-06 0 0.1630163 1.2544E-12 1.0192E-12
3.08E-05 6.72E-06 0.6550655 1.12E-06 -2.8E-07 0.1640164 1.3328E-12 3.92E-12
3.304E-05 7E-06 0.9830983 2.24E-06 2.8E-07 0.3280328 5.096E-12 1.79536E-11
3.528E-05 8.96E-06 1.4741474 2.24E-06 1.96E-06 0.4910491 8.8592E-12 4.7824E-11
3.92E-05 1.092E-05 1.9661966 3.92E-06 1.96E-06 0.4920492 1.9208E-11 1.274E-10
4.144E-05 1.316E-05 2.2932293 2.24E-06 2.24E-06 0.3270327 1.00352E-11 2.039184E-10
4.424E-05 1.372E-05 2.6212621 2.8E-06 5.6E-07 0.3280328 8.1536E-12 2.901584E-10
4.704E-05 1.372E-05 2.7842784 2.8E-06 0 0.1630163 7.84E-12 3.842384E-10
5.208E-05 1.484E-05 3.1123112 5.04E-06 1.12E-06 0.3280328 2.6656E-11 6.106576E-10
13
5.096E-05 2.24E-06 0 0 0 0 0 0
5.208E-05 2.52E-06 0.1640164 1.12E-06 2.8E-07 0.1640164 1.3328E-12 1.3328E-12
5.32E-05 2.52E-06 0.4910491 1.12E-06 0 0.3270327 1.2544E-12 5.096E-12
5.376E-05 3.36E-06 0.9830983 5.6E-07 8.4E-07 0.4920492 1.0192E-12 9.0944E-12
5.292E-05 3.08E-06 1.310131 -8.4E-07 -2.8E-07 0.3270327 7.84E-13 4.5472E-12
5.04E-05 2.24E-06 1.6381638 -2.52E-06 -8.4E-07 0.3280328 7.056E-12 3.136E-13
4.928E-05 3.64E-06 1.8011801 -1.12E-06 1.4E-06 0.1630163 3.2144E-12 4.7824E-12
4.648E-05 7.28E-06 2.1292129 -2.8E-06 3.64E-06 0.3280328 2.10896E-11 4.5472E-11
4.312E-05 1.148E-05 2.6212621 -3.36E-06 4.2E-06 0.4920492 2.89296E-11 1.468432E-10
4.144E-05 1.148E-05 2.7842784 -1.68E-06 0 0.1630163 2.8224E-12 1.76008E-10
3.976E-05 1.204E-05 2.9482948 -1.68E-06 5.6E-07 0.1640164 3.136E-12 2.2148E-10
3.36E-05 1.4E-05 3.4393439 -6.16E-06 1.96E-06 0.4910491 4.17872E-11 4.396672E-10
2.744E-05 1.792E-05 3.9313931 -6.16E-06 3.92E-06 0.4920492 5.3312E-11 7.990528E-10
13
1.12E-06 5.068E-05 0 0 0 0 0 0
1.12E-06 5.18E-05 0.4920492 0 1.12E-06 0.4920492 1.2544E-12 1.2544E-12
5.6E-07 5.18E-05 0.9830983 -5.6E-07 0 0.4910491 3.136E-13 1.568E-12
1.12E-06 5.264E-05 1.3111311 5.6E-07 8.4E-07 0.3280328 1.0192E-12 3.8416E-12
1.68E-06 5.292E-05 1.4751475 5.6E-07 2.8E-07 0.1640164 3.92E-13 5.3312E-12
1.68E-06 5.18E-05 1.6381638 0 -1.12E-06 0.1630163 1.2544E-12 1.568E-12
1.68E-06 4.956E-05 1.8021802 0 -2.24E-06 0.1640164 5.0176E-12 1.568E-12
1.68E-06 4.928E-05 1.9661966 0 -2.8E-07 0.1640164 7.84E-14 2.2736E-12
2.24E-06 4.844E-05 2.130213 5.6E-07 -8.4E-07 0.1640164 1.0192E-12 6.272E-12
3.36E-06 4.816E-05 2.4572457 1.12E-06 -2.8E-07 0.3270327 1.3328E-12 1.1368E-11
2.8E-06 4.732E-05 2.7852785 -5.6E-07 -8.4E-07 0.3280328 1.0192E-12 1.4112E-11
1.68E-06 4.62E-05 3.1123112 -1.12E-06 -1.12E-06 0.3270327 2.5088E-12 2.0384E-11
0 4.452E-05 3.440344 -1.68E-06 -1.68E-06 0.3280328 5.6448E-12 3.92E-11
11
5.348E-05 1.512E-05 0 0 0 0 0 0
5.348E-05 1.512E-05 0.3270327 0 0 0.3270327 0 0
5.404E-05 1.54E-05 0.4910491 5.6E-07 2.8E-07 0.1640164 3.92E-13 3.92E-13
5.544E-05 1.904E-05 0.9820982 1.4E-06 3.64E-06 0.4910491 1.52096E-11 1.9208E-11
5.488E-05 2.1E-05 1.310131 -5.6E-07 1.96E-06 0.3280328 4.1552E-12 3.65344E-11
5.376E-05 2.352E-05 1.6381638 -1.12E-06 2.52E-06 0.3280328 7.6048E-12 7.06384E-11
5.124E-05 2.66E-05 1.9651965 -2.52E-06 3.08E-06 0.3270327 1.58368E-11 1.36808E-10
4.816E-05 3.164E-05 2.4572457 -3.08E-06 5.04E-06 0.4920492 3.4888E-11 3.012128E-10
4.48E-05 3.584E-05 2.7842784 -3.36E-06 4.2E-06 0.3270327 2.89296E-11 5.046608E-10
4.76E-05 3.36E-05 2.9482948 2.8E-06 -2.24E-06 0.1640164 1.28576E-11 3.760848E-10
4.928E-05 3.136E-05 3.1123112 1.68E-06 -2.24E-06 0.1640164 7.84E-12 2.813776E-10
11
5.236E-05 3.332E-05 0 0 0 0 0 0
5.152E-05 3.416E-05 0.4910491 -8.4E-07 8.4E-07 0.4910491 1.4112E-12 1.4112E-12
5.264E-05 3.5E-05 0.9830983 1.12E-06 8.4E-07 0.4920492 1.96E-12 2.9008E-12
5.376E-05 3.444E-05 1.310131 1.12E-06 -5.6E-07 0.3270327 1.568E-12 3.2144E-12
5.544E-05 3.388E-05 1.6381638 1.68E-06 -5.6E-07 0.3280328 3.136E-12 9.8E-12
5.544E-05 3.388E-05 1.8021802 0 0 0.1640164 0 9.8E-12
5.432E-05 3.248E-05 2.2932293 -1.12E-06 -1.4E-06 0.4910491 3.2144E-12 4.5472E-12
5.432E-05 3.192E-05 2.6212621 0 -5.6E-07 0.3280328 3.136E-13 5.8016E-12
5.348E-05 3.08E-05 2.9482948 -8.4E-07 -1.12E-06 0.3270327 1.96E-12 7.6048E-12
5.376E-05 3.164E-05 3.1123112 2.8E-07 8.4E-07 0.1640164 7.84E-13 4.7824E-12
5.264E-05 3.22E-05 3.2763276 -1.12E-06 5.6E-07 0.1640164 1.568E-12 1.3328E-12
11
1.792E-05 1.932E-05 0 0 0 0 0 0
1.792E-05 1.932E-05 0.3280328 0 0 0.3280328 0 0
1.848E-05 1.82E-05 0.4910491 5.6E-07 -1.12E-06 0.1630163 1.568E-12 1.568E-12
1.792E-05 1.792E-05 0.6550655 -5.6E-07 -2.8E-07 0.1640164 3.92E-13 1.96E-12
1.736E-05 1.708E-05 1.1471147 -5.6E-07 -8.4E-07 0.4920492 1.0192E-12 5.3312E-12
1.792E-05 1.596E-05 1.6381638 5.6E-07 -1.12E-06 0.4910491 1.568E-12 1.12896E-11
1.792E-05 1.624E-05 1.8021802 0 2.8E-07 0.1640164 7.84E-14 9.4864E-12
1.792E-05 1.568E-05 1.9651965 0 -5.6E-07 0.1630163 3.136E-13 1.32496E-11
1.624E-05 1.428E-05 2.2932293 -1.68E-06 -1.4E-06 0.3280328 4.7824E-12 2.8224E-11
1.792E-05 1.372E-05 2.4572457 1.68E-06 -5.6E-07 0.1640164 3.136E-12 3.136E-11
2.296E-05 1.232E-05 2.9482948 5.04E-06 -1.4E-06 0.4910491 2.73616E-11 7.44016E-11
13
4.2E-05 4.844E-05 0 0 0 0 0 0
4.088E-05 4.816E-05 0.3280328 -1.12E-06 -2.8E-07 0.3280328 1.3328E-12 1.3328E-12
3.864E-05 4.956E-05 0.8190819 -2.24E-06 1.4E-06 0.4910491 6.9776E-12 1.2544E-11
3.808E-05 4.816E-05 0.9830983 -5.6E-07 -1.4E-06 0.1640164 2.2736E-12 1.54448E-11
3.92E-05 4.62E-05 1.1471147 1.12E-06 -1.96E-06 0.1640164 5.096E-12 1.28576E-11
4.2E-05 3.92E-05 1.6381638 2.8E-06 -7E-06 0.4910491 5.684E-11 8.53776E-11
4.2E-05 3.836E-05 1.8021802 0 -8.4E-07 0.1640164 7.056E-13 1.016064E-10
4.2E-05 3.92E-05 1.9661966 0 8.4E-07 0.1640164 7.056E-13 8.53776E-11
4.312E-05 4.256E-05 2.4572457 1.12E-06 3.36E-06 0.4910491 1.2544E-11 3.58288E-11
4.088E-05 4.06E-05 2.6212621 -2.24E-06 -1.96E-06 0.1640164 8.8592E-12 6.272E-11
3.724E-05 3.892E-05 2.7842784 -3.64E-06 -1.68E-06 0.1630163 1.6072E-11 1.13288E-10
3.36E-05 4.004E-05 2.9482948 -3.64E-06 1.12E-06 0.1640164 1.4504E-11 1.4112E-10
2.968E-05 4.228E-05 3.1123112 -3.92E-06 2.24E-06 0.1640164 2.0384E-11 1.89728E-10
11
4.48E-05 3.248E-05 0 0 0 0 0 0
4.592E-05 3.276E-05 0.3280328 1.12E-06 2.8E-07 0.3280328 1.3328E-12 1.3328E-12
4.704E-05 3.36E-05 0.8190819 1.12E-06 8.4E-07 0.4910491 1.96E-12 6.272E-12
4.76E-05 3.612E-05 1.3111311 5.6E-07 2.52E-06 0.4920492 6.664E-12 2.10896E-11
4.816E-05 3.696E-05 1.4751475 5.6E-07 8.4E-07 0.1640164 1.0192E-12 3.136E-11
4.76E-05 3.752E-05 1.6381638 -5.6E-07 5.6E-07 0.1630163 6.272E-13 3.32416E-11
4.536E-05 3.752E-05 1.8021802 -2.24E-06 0 0.1640164 5.0176E-12 2.57152E-11
4.2E-05 3.836E-05 1.9661966 -3.36E-06 8.4E-07 0.1640164 1.19952E-11 4.24144E-11
4.284E-05 4.116E-05 2.130213 8.4E-07 2.8E-06 0.1640164 8.5456E-12 7.9184E-11
4.536E-05 4.956E-05 2.6212621 2.52E-06 8.4E-06 0.4910491 7.69104E-11 2.9204E-10
4.76E-05 5.376E-05 2.9492949 2.24E-06 4.2E-06 0.3280328 2.26576E-11 4.606784E-10
11
4.872E-05 3.388E-05 0 0 0 0 0 0
4.704E-05 3.444E-05 0.1630163 -1.68E-06 5.6E-07 0.1630163 3.136E-12 3.136E-12
4.76E-05 3.276E-05 0.3270327 5.6E-07 -1.68E-06 0.1640164 3.136E-12 2.5088E-12
4.788E-05 3.304E-05 0.4910491 2.8E-07 2.8E-07 0.1640164 1.568E-13 1.4112E-12
4.76E-05 3.248E-05 0.8180818 -2.8E-07 -5.6E-07 0.3270327 3.92E-13 3.2144E-12
4.928E-05 3.136E-05 1.310131 1.68E-06 -1.12E-06 0.4920492 4.0768E-12 6.664E-12
5.012E-05 3.192E-05 1.6371637 8.4E-07 5.6E-07 0.3270327 1.0192E-12 5.8016E-12
4.928E-05 3.36E-05 1.8011801 -8.4E-07 1.68E-06 0.1640164 3.528E-12 3.92E-13
4.76E-05 3.556E-05 2.1292129 -1.68E-06 1.96E-06 0.3280328 6.664E-12 4.0768E-12
4.648E-05 3.724E-05 2.4562456 -1.12E-06 1.68E-06 0.3270327 4.0768E-12 1.63072E-11
4.48E-05 3.808E-05 2.620262 -1.68E-06 8.4E-07 0.1640164 3.528E-12 3.30064E-11
13
3.752E-05 2.828E-05 0 0 0 0 0 0
3.808E-05 2.912E-05 0.3280328 5.6E-07 8.4E-07 0.3280328 1.0192E-12 1.0192E-12
3.752E-05 2.968E-05 0.6550655 -5.6E-07 5.6E-07 0.3270327 6.272E-13 1.96E-12
3.64E-05 3.052E-05 0.8190819 -1.12E-06 8.4E-07 0.1640164 1.96E-12 6.272E-12
3.584E-05 3.136E-05 0.9830983 -5.6E-07 8.4E-07 0.1640164 1.0192E-12 1.23088E-11
3.64E-05 3.136E-05 1.1471147 5.6E-07 0 0.1640164 3.136E-13 1.07408E-11
3.808E-05 3.052E-05 1.3111311 1.68E-06 -8.4E-07 0.1640164 3.528E-12 5.3312E-12
4.06E-05 2.884E-05 1.6381638 2.52E-06 -1.68E-06 0.3270327 9.1728E-12 9.8E-12
3.976E-05 2.912E-05 2.130213 -8.4E-07 2.8E-07 0.4920492 7.84E-13 5.7232E-12
4.032E-05 2.8E-05 2.2932293 5.6E-07 -1.12E-06 0.1630163 1.568E-12 7.9184E-12
4.032E-05 2.8E-05 2.4572457 0 0 0.1640164 0 7.9184E-12
4.088E-05 2.856E-05 2.7852785 5.6E-07 5.6E-07 0.3280328 6.272E-13 1.1368E-11
4.144E-05 2.94E-05 3.1123112 5.6E-07 8.4E-07 0.3270327 1.0192E-12 1.66208E-11
12
5.04E-06 5.488E-05 0 0 0 0 0 0
3.92E-06 5.516E-05 0.1630163 -1.12E-06 2.8E-07 0.1630163 1.3328E-12 1.3328E-12
3.36E-06 5.46E-05 0.3270327 -5.6E-07 -5.6E-07 0.1640164 6.272E-13 2.9008E-12
1.12E-06 5.152E-05 0.8190819 -2.24E-06 -3.08E-06 0.4920492 1.4504E-11 2.6656E-11
5.6E-07 5.068E-05 0.9820982 -5.6E-07 -8.4E-07 0.1630163 1.0192E-12 3.77104E-11
2.8E-06 4.788E-05 1.310131 2.24E-06 -2.8E-06 0.3280328 1.28576E-11 5.40176E-11
5.04E-06 4.732E-05 1.4741474 2.24E-06 -5.6E-07 0.1640164 5.3312E-12 5.71536E-11
6.72E-06 4.704E-05 1.6381638 1.68E-06 -2.8E-07 0.1640164 2.9008E-12 6.4288E-11
1.064E-05 4.508E-05 2.1292129 3.92E-06 -1.96E-06 0.4910491 1.9208E-11 1.274E-10
1.176E-05 4.592E-05 2.2932293 1.12E-06 8.4E-07 0.1640164 1.96E-12 1.2544E-10
1.4E-05 4.704E-05 2.4572457 2.24E-06 1.12E-06 0.1640164 6.272E-12 1.417472E-10
1.652E-05 4.76E-05 2.620262 2.52E-06 5.6E-07 0.1630163 6.664E-12 1.847888E-10
15
2.24E-06 1.008E-05 0 0 0 0 0 0
2.24E-06 1.12E-05 0.3280328 0 1.12E-06 0.3280328 1.2544E-12 1.2544E-12
2.24E-06 1.344E-05 0.6550655 0 2.24E-06 0.3270327 5.0176E-12 1.12896E-11
1.12E-06 1.456E-05 0.8190819 -1.12E-06 1.12E-06 0.1640164 2.5088E-12 2.13248E-11
5.6E-07 1.596E-05 0.9830983 -5.6E-07 1.4E-06 0.1640164 2.2736E-12 3.73968E-11
2.8E-07 1.848E-05 1.1471147 -2.8E-07 2.52E-06 0.1640164 6.4288E-12 7.44016E-11
3.64E-06 2.072E-05 1.3111311 3.36E-06 2.24E-06 0.1640164 1.63072E-11 1.151696E-10
5.6E-06 2.268E-05 1.4741474 1.96E-06 1.96E-06 0.1630163 7.6832E-12 1.700496E-10
7.28E-06 2.352E-05 1.6381638 1.68E-06 8.4E-07 0.1640164 3.528E-12 2.060352E-10
5.6E-06 2.268E-05 1.9661966 -1.68E-06 -8.4E-07 0.3280328 3.528E-12 1.700496E-10
5.6E-06 2.184E-05 2.1292129 0 -8.4E-07 0.1630163 7.056E-13 1.495872E-10
5.04E-06 2.044E-05 2.2932293 -5.6E-07 -1.4E-06 0.1640164 2.2736E-12 1.151696E-10
6.16E-06 2.016E-05 2.7852785 1.12E-06 -2.8E-07 0.4920492 1.3328E-12 1.169728E-10
6.72E-06 1.876E-05 2.9482948 5.6E-07 -1.4E-06 0.1630163 2.2736E-12 9.54128E-11
6.72E-06 1.624E-05 3.2763276 0 -2.52E-06 0.3280328 6.3504E-12 5.8016E-11
11
4.144E-05 2.548E-05 0 0 0 0 0 0
4.144E-05 2.632E-05 0.3270327 0 8.4E-07 0.3270327 7.056E-13 7.056E-13
4.256E-05 2.828E-05 0.8190819 1.12E-06 1.96E-06 0.4920492 5.096E-12 9.0944E-12
4.2E-05 2.744E-05 0.9830983 -5.6E-07 -8.4E-07 0.1640164 1.0192E-12 4.1552E-12
3.864E-05 2.492E-05 1.4741474 -3.36E-06 -2.52E-06 0.4910491 1.764E-11 8.1536E-12
3.584E-05 2.212E-05 1.8011801 -2.8E-06 -2.8E-06 0.3270327 1.568E-11 4.26496E-11
3.304E-05 1.792E-05 2.1292129 -2.8E-06 -4.2E-06 0.3280328 2.548E-11 1.277136E-10
3.164E-05 1.512E-05 2.2932293 -1.4E-06 -2.8E-06 0.1640164 9.8E-12 2.033696E-10
2.912E-05 1.092E-05 2.620262 -2.52E-06 -4.2E-06 0.3270327 2.39904E-11 3.63776E-10
2.8E-05 9.24E-06 2.7842784 -1.12E-06 -1.68E-06 0.1640164 4.0768E-12 4.443712E-10
2.772E-05 6.44E-06 2.9482948 -2.8E-07 -2.8E-06 0.1640164 7.9184E-12 5.5076E-10
12
9.52E-06 5.348E-05 0 0 0 0 0 0
8.96E-06 5.404E-05 0.1640164 -5.6E-07 5.6E-07 0.1640164 6.272E-13 6.272E-13
8.12E-06 5.32E-05 0.4910491 -8.4E-07 -8.4E-07 0.3270327 1.4112E-12 2.0384E-12
6.16E-06 5.18E-05 0.8190819 -1.96E-06 -1.4E-06 0.3280328 5.8016E-12 1.4112E-11
5.6E-06 5.18E-05 0.9820982 -5.6E-07 0 0.1630163 3.136E-13 1.81888E-11
5.32E-06 5.096E-05 1.310131 -2.8E-07 -8.4E-07 0.3280328 7.84E-13 2.39904E-11
5.6E-06 4.928E-05 1.6381638 2.8E-07 -1.68E-06 0.3280328 2.9008E-12 3.30064E-11
5.6E-06 4.956E-05 1.8011801 0 2.8E-07 0.1630163 7.84E-14 3.07328E-11
5.6E-06 5.068E-05 2.2932293 0 1.12E-06 0.4920492 1.2544E-12 2.32064E-11
5.32E-06 5.124E-05 2.620262 -2.8E-07 5.6E-07 0.3270327 3.92E-13 2.26576E-11
5.88E-06 5.012E-05 2.7842784 5.6E-07 -1.12E-06 0.1640164 1.568E-12 2.45392E-11
6.16E-06 4.704E-05 3.2763276 2.8E-07 -3.08E-06 0.4920492 9.5648E-12 5.27632E-11
11
4.536E-05 2.66E-05 0 0 0 0 0 0
4.48E-05 2.716E-05 0.4920492 -5.6E-07 5.6E-07 0.4920492 6.272E-13 6.272E-13
4.48E-05 2.828E-05 0.8190819 0 1.12E-06 0.3270327 1.2544E-12 3.136E-12
4.424E-05 2.8E-05 0.9830983 -5.6E-07 -2.8E-07 0.1640164 3.92E-13 3.2144E-12
4.48E-05 2.716E-05 1.3111311 5.6E-07 -8.4E-07 0.3280328 1.0192E-12 6.272E-13
4.424E-05 2.688E-05 1.8021802 -5.6E-07 -2.8E-07 0.4910491 3.92E-13 1.3328E-12
4.424E-05 2.8E-05 2.130213 0 1.12E-06 0.3280328 1.2544E-12 3.2144E-12
4.424E-05 2.8E-05 2.2932293 0 0 0.1630163 0 3.2144E-12
4.424E-05 2.828E-05 2.4572457 0 2.8E-07 0.1640164 7.84E-14 4.0768E-12
4.312E-05 2.912E-05 2.7852785 -1.12E-06 8.4E-07 0.3280328 1.96E-12 1.1368E-11
4.368E-05 3.024E-05 2.9492949 5.6E-07 1.12E-06 0.1640164 1.568E-12 1.6072E-11
11
3.528E-05 1.12E-05 0 0 0 0 0 0
3.416E-05 1.232E-05 0.1640164 -1.12E-06 1.12E-06 0.1640164 2.5088E-12 2.5088E-12
3.192E-05 1.456E-05 0.6550655 -2.24E-06 2.24E-06 0.4910491 1.00352E-11 2.25792E-11
3.192E-05 1.68E-05 0.9830983 0 2.24E-06 0.3280328 5.0176E-12 4.26496E-11
3.248E-05 1.792E-05 1.1461146 5.6E-07 1.12E-06 0.1630163 1.568E-12 5.29984E-11
3.416E-05 2.016E-05 1.6381638 1.68E-06 2.24E-06 0.4920492 7.84E-12 8.1536E-11
3.64E-05 2.128E-05 1.9651965 2.24E-06 1.12E-06 0.3270327 6.272E-12 1.028608E-10
4.088E-05 2.352E-05 2.4572457 4.48E-06 2.24E-06 0.4920492 2.5088E-11 1.831424E-10
4.48E-05 2.576E-05 2.7842784 3.92E-06 2.24E-06 0.3270327 2.0384E-11 3.02624E-10
4.76E-05 2.828E-05 3.1123112 2.8E-06 2.52E-06 0.3280328 1.41904E-11 4.435088E-10
4.76E-05 2.94E-05 3.2763276 0 1.12E-06 0.1640164 1.2544E-12 4.830224E-10
11
2.52E-06 1.96E-05 0 0 0 0 0 0
2.24E-06 2.044E-05 0.3280328 -2.8E-07 8.4E-07 0.3280328 7.84E-13 7.84E-13
2.8E-06 2.016E-05 0.6550655 5.6E-07 -2.8E-07 0.3270327 3.92E-13 3.92E-13
2.24E-06 2.128E-05 0.8190819 -5.6E-07 1.12E-06 0.1640164 1.568E-12 2.9008E-12
1.68E-06 2.464E-05 1.1471147 -5.6E-07 3.36E-06 0.3280328 1.16032E-11 2.61072E-11
2.8E-06 2.688E-05 1.3111311 1.12E-06 2.24E-06 0.1640164 6.272E-12 5.30768E-11
6.16E-06 3.388E-05 1.8021802 3.36E-06 7E-06 0.4910491 6.02896E-11 2.17168E-10
8.68E-06 3.752E-05 2.130213 2.52E-06 3.64E-06 0.3280328 1.96E-11 3.59072E-10
1.148E-05 4.424E-05 2.6212621 2.8E-06 6.72E-06 0.4910491 5.29984E-11 6.874112E-10
1.232E-05 4.816E-05 2.9482948 8.4E-07 3.92E-06 0.3270327 1.6072E-11 9.117136E-10
1.456E-05 5.264E-05 3.2763276 2.24E-06 4.48E-06 0.3280328 2.5088E-11 1.2366032E-09
14
3.864E-05 3.248E-05 0 0 0 0 0 0
3.976E-05 3.36E-05 0.1640164 1.12E-06 1.12E-06 0.1640164 2.5088E-12 2.5088E-12
3.976E-05 3.444E-05 0.3280328 0 8.4E-07 0.1640164 7.056E-13 5.096E-12
3.808E-05 3.08E-05 0.4910491 -1.68E-06 -3.64E-06 0.1630163 1.6072E-11 3.136E-12
3.444E-05 2.38E-05 0.8190819 -3.64E-06 -7E-06 0.3280328 6.22496E-11 9.29824E-11
3.08E-05 1.512E-05 1.1471147 -3.64E-06 -8.68E-06 0.3280328 8.8592E-11 3.628352E-10
2.744E-05 6.16E-06 1.4741474 -3.36E-06 -8.96E-06 0.3270327 9.15712E-11 8.181824E-10
2.8E-05 5.6E-06 1.9651965 5.6E-07 -5.6E-07 0.4910491 6.272E-13 8.35744E-10
2.688E-05 5.6E-06 2.1292129 -1.12E-06 0 0.1640164 1.2544E-12 8.60832E-10
2.352E-05 5.32E-06 2.6212621 -3.36E-06 -2.8E-07 0.4920492 1.1368E-11 9.6628E-10
1.932E-05 3.64E-06 3.1123112 -4.2E-06 -1.68E-06 0.4910491 2.04624E-11 1.205008E-09
1.792E-05 3.08E-06 3.440344 -1.4E-06 -5.6E-07 0.3280328 2.2736E-12 1.2936784E-09
1.484E-05 2.52E-06 3.8493849 -3.08E-06 -5.6E-07 0.4090409 9.8E-12 1.4640416E-09
1.484E-05 2.52E-06 3.8493849 0 0 0 0 1.4640416E-09
12
3.696E-05 2.8E-06 0 0 0 0 0 0
3.64E-05 1.96E-06 1.1471147 -5.6E-07 -8.4E-07 1.1471147 1.0192E-12 1.0192E-12
3.696E-05 2.24E-06 1.6381638 5.6E-07 2.8E-07 0.4910491 3.92E-13 3.136E-13
3.696E-05 3.64E-06 2.2932293 0 1.4E-06 0.6550655 1.96E-12 7.056E-13
3.696E-05 4.2E-06 2.6212621 0 5.6E-07 0.3280328 3.136E-13 1.96E-12
3.752E-05 4.48E-06 3.2763276 5.6E-07 2.8E-07 0.6550655 3.92E-13 3.136E-12
3.752E-05 4.48E-06 3.6043604 0 0 0.3280328 0 3.136E-12
3.584E-05 4.48E-06 3.9313931 -1.68E-06 0 0.3270327 2.8224E-12 4.0768E-12
3.472E-05 5.6E-06 4.2594259 -1.12E-06 1.12E-06 0.3280328 2.5088E-12 1.28576E-11
3.416E-05 5.32E-06 4.5864586 -5.6E-07 -2.8E-07 0.327032699999999 3.92E-13 1.41904E-11
3.136E-05 4.76E-06 5.2115211 -2.8E-06 -5.6E-07 0.6250625 8.1536E-12 3.52016E-11
3.024E-05 5.88E-06 5.2415241 -1.12E-06 1.12E-06 0.0300029999999998 2.5088E-12 5.46448E-11
11
4.032E-05 2.884E-05 0 0 0 0 0 0
4.088E-05 2.744E-05 0.3280328 5.6E-07 -1.4E-06 0.3280328 2.2736E-12 2.2736E-12
4.144E-05 2.688E-05 0.6560656 5.6E-07 -5.6E-07 0.3280328 6.272E-13 5.096E-12
4.144E-05 2.8E-05 0.8190819 0 1.12E-06 0.1630163 1.2544E-12 1.96E-12
4.088E-05 2.8E-05 0.9830983 -5.6E-07 0 0.1640164 3.136E-13 1.0192E-12
4.06E-05 2.828E-05 1.1471147 -2.8E-07 2.8E-07 0.1640164 1.568E-13 3.92E-13
4.116E-05 2.828E-05 1.3111311 5.6E-07 0 0.1640164 3.136E-13 1.0192E-12
4.032E-05 2.912E-05 1.4751475 -8.4E-07 8.4E-07 0.1640164 1.4112E-12 7.84E-14
4.088E-05 3.136E-05 1.6381638 5.6E-07 2.24E-06 0.1630163 5.3312E-12 6.664E-12
4.2E-05 3.22E-05 1.8021802 1.12E-06 8.4E-07 0.1640164 1.96E-12 1.4112E-11
4.48E-05 3.556E-05 2.1882188 2.8E-06 3.36E-06 0.3860386 1.91296E-11 6.52288E-11
12
4.032E-05 2.884E-05 0 0 0 0 0 0
4.088E-05 2.828E-05 0.3280328 5.6E-07 -5.6E-07 0.3280328 6.272E-13 6.272E-13
3.976E-05 2.828E-05 0.4920492 -1.12E-06 0 0.1640164 1.2544E-12 6.272E-13
3.92E-05 2.716E-05 0.6560656 -5.6E-07 -1.12E-06 0.1640164 1.568E-12 4.0768E-12
3.808E-05 2.324E-05 1.1471147 -1.12E-06 -3.92E-06 0.4910491 1.66208E-11 3.63776E-11
3.724E-05 2.296E-05 1.3111311 -8.4E-07 -2.8E-07 0.1640164 7.84E-13 4.40608E-11
3.64E-05 2.1E-05 1.6381638 -8.4E-07 -1.96E-06 0.3270327 4.5472E-12 7.6832E-11
3.584E-05 2.128E-05 1.8021802 -5.6E-07 2.8E-07 0.1640164 3.92E-13 7.7224E-11
3.192E-05 2.268E-05 2.2942294 -3.92E-06 1.4E-06 0.4920492 1.73264E-11 1.085056E-10
2.996E-05 2.268E-05 2.4572457 -1.96E-06 0 0.1630163 3.8416E-12 1.452752E-10
2.744E-05 2.1E-05 2.6212621 -2.52E-06 -1.68E-06 0.1640164 9.1728E-12 2.2736E-10
2.576E-05 1.792E-05 2.7852785 -1.68E-06 -3.08E-06 0.1640164 1.23088E-11 3.3124E-10
11
3.136E-05 1.232E-05 0 0 0 0 0 0
3.192E-05 1.288E-05 0.4910491 5.6E-07 5.6E-07 0.4910491 6.272E-13 6.272E-13
3.248E-05 1.288E-05 0.9830983 5.6E-07 0 0.4920492 3.136E-13 1.568E-12
3.416E-05 1.204E-05 1.310131 1.68E-06 -8.4E-07 0.3270327 3.528E-12 7.9184E-12
3.444E-05 1.288E-05 1.4741474 2.8E-07 8.4E-07 0.1640164 7.84E-13 9.8E-12
