x y time dx dy dt dr^2 TotalDisplacementSquared
13
2.352E-05 4.928E-05 0 0 0 0 0 0
2.352E-05 4.844E-05 0.1640164 0 -8.4E-07 0.1640164 7.056E-13 7.056E-13
2.492E-05 4.76E-05 0.3280328 1.4E-06 -8.4E-07 0.1640164 2.6656E-12 4.7824E-12
2.632E-05 4.62E-05 0.4910491 1.4E-06 -1.4E-06 0.1630163 3.92E-12 1.73264E-11
2.408E-05 4.704E-05 0.6550655 -2.24E-06 8.4E-07 0.1640164 5.7232E-12 5.3312E-12
2.296E-05 4.704E-05 0.8190819 -1.12E-06 0 0.1640164 1.2544E-12 5.3312E-12
2.296E-05 4.704E-05 1.1461146 0 0 0.3270327 0 5.3312E-12
2.296E-05 4.676E-05 1.310131 0 -2.8E-07 0.1640164 7.84E-14 6.664E-12
2.296E-05 4.48E-05 1.6381638 0 -1.96E-06 0.3280328 3.8416E-12 2.0384E-11
2.352E-05 4.508E-05 1.8021802 5.6E-07 2.8E-07 0.1640164 3.92E-13 1.764E-11
2.296E-05 4.592E-05 1.9661966 -5.6E-07 8.4E-07 0.1640164 1.0192E-12 1.16032E-11
2.296E-05 4.592E-05 2.1292129 0 0 0.1630163 0 1.16032E-11
2.296E-05 4.592E-05 2.2932293 0 0 0.1640164 0 1.16032E-11
11
2.464E-05 1.092E-05 0 0 0 0 0 0
2.464E-05 1.232E-05 0.4910491 0 1.4E-06 0.4910491 1.96E-12 1.96E-12
2.408E-05 1.316E-05 0.6550655 -5.6E-07 8.4E-07 0.1640164 1.0192E-12 5.3312E-12
2.492E-05 1.316E-05 0.8190819 8.4E-07 0 0.1640164 7.056E-13 5.096E-12
2.52E-05 1.26E-05 0.9830983 2.8E-07 -5.6E-07 0.1640164 3.92E-13 3.136E-12
2.464E-05 1.232E-05 1.310131 -5.6E-07 -2.8E-07 0.3270327 3.92E-13 1.96E-12
2.52E-05 1.148E-05 1.4741474 5.6E-07 -8.4E-07 0.1640164 1.0192E-12 6.272E-13
2.296E-05 1.12E-05 1.6381638 -2.24E-06 -2.8E-07 0.1640164 5.096E-12 2.9008E-12
2.24E-05 1.12E-05 1.8021802 -5.6E-07 0 0.1640164 3.136E-13 5.096E-12
2.352E-05 1.232E-05 2.1322132 1.12E-06 1.12E-06 0.330033 2.5088E-12 3.2144E-12
2.408E-05 1.232E-05 2.1322132 5.6E-07 0 0 3.136E-13 2.2736E-12
12
1.96E-05 5.264E-05 0 0 0 0 0 0
1.96E-05 5.292E-05 0.1640164 0 2.8E-07 0.1640164 7.84E-14 7.84E-14
1.904E-05 5.404E-05 0.4910491 -5.6E-07 1.12E-06 0.3270327 1.568E-12 2.2736E-12
1.904E-05 5.404E-05 0.6550655 0 0 0.1640164 0 2.2736E-12
2.016E-05 5.376E-05 0.8190819 1.12E-06 -2.8E-07 0.1640164 1.3328E-12 1.568E-12
2.016E-05 5.292E-05 0.9830983 0 -8.4E-07 0.1640164 7.056E-13 3.92E-13
2.072E-05 5.292E-05 1.1471147 5.6E-07 0 0.1640164 3.136E-13 1.3328E-12
2.12087084870849E-05 5.30956457564576E-05 1.310131 4.88708487084872E-07 1.75645756457568E-07 0.1630163 2.69687417110336E-13 2.79555605179669E-12
2.128E-05 5.376E-05 1.4741474 7.12915129151281E-08 6.64354243542432E-07 0.1640164 4.46449040726565E-13 4.0768E-12
2.128E-05 5.376E-05 1.6381638 0 0 0.1640164 0 4.0768E-12
2.128E-05 5.488E-05 1.8021802 0 1.12E-06 0.1640164 1.2544E-12 7.84E-12
2.072E-05 5.39066119096509E-05 1.9661966 -5.6E-07 -9.73388090349073E-07 0.1640164 1.26108437443342E-12 2.85870572966957E-12
11
2.632E-05 1.66706976744186E-05 0 0 0 0 0 0
2.64336559139785E-05 1.652E-05 0.1640164 1.13655913978495E-07 -1.50697674418604E-07 0.1640164 3.56274558574626E-14 3.56274558574626E-14
2.61906976744186E-05 1.764E-05 0.4920492 -2.42958239559889E-07 1.12E-06 0.3280328 1.31342870617004E-12 9.56266089778259E-13
2.576E-05 1.82E-05 0.6560656 -4.30697674418606E-07 5.6E-07 0.1640164 4.99100486749596E-13 2.65236560302867E-12
2.576E-05 1.904E-05 0.9830983 0 8.4E-07 0.3270327 7.056E-13 5.92719351000541E-12
2.464E-05 1.904E-05 1.1471147 -1.12E-06 0 0.1640164 1.2544E-12 8.43599351000541E-12
2.464E-05 1.904E-05 1.3111311 0 0 0.1640164 0 8.43599351000541E-12
2.464E-05 1.792E-05 1.8021802 0 -1.12E-06 0.4910491 1.2544E-12 4.38315630070308E-12
2.52E-05 1.792E-05 1.9661966 5.6E-07 0 0.1640164 3.136E-13 2.81515630070308E-12
2.52E-05 1.68E-05 2.2942294 0 -1.12E-06 0.3280328 1.2544E-12 1.27111909140076E-12
2.408E-05 1.596E-05 2.4572457 -1.12E-06 -8.4E-07 0.1630163 1.96E-12 5.52269118442401E-12
11
2.618E-05 1.736E-05 0 0 0 0 0 0
2.576E-05 1.848E-05 0.4920492 -4.2E-07 1.12E-06 0.4920492 1.4308E-12 1.4308E-12
2.576E-05 1.876E-05 0.6560656 0 2.8E-07 0.1640164 7.84E-14 2.1364E-12
2.632E-05 1.932E-05 0.9830983 5.6E-07 5.6E-07 0.3270327 6.272E-13 3.8612E-12
2.408E-05 1.82E-05 1.1471147 -2.24E-06 -1.12E-06 0.1640164 6.272E-12 5.1156E-12
2.52E-05 1.82E-05 1.3111311 1.12E-06 0 0.1640164 1.2544E-12 1.666E-12
2.352E-05 1.708E-05 1.8021802 -1.68E-06 -1.12E-06 0.4910491 4.0768E-12 7.154E-12
2.464E-05 1.708E-05 1.9661966 1.12E-06 0 0.1640164 1.2544E-12 2.45E-12
2.52E-05 1.596E-05 2.2942294 5.6E-07 -1.12E-06 0.3280328 1.568E-12 2.9204E-12
2.352E-05 1.596E-05 2.4572457 -1.68E-06 0 0.1630163 2.8224E-12 9.0356E-12
2.41712638580931E-05 1.77374722838137E-05 2.6212621 6.51263858093127E-07 1.77747228381375E-06 0.1640164 3.58355233258441E-12 4.17750621285048E-12
13
6.16E-06 4.564E-05 0 0 0 0 0 0
7.28E-06 4.648E-05 0.1640164 1.12E-06 8.4E-07 0.1640164 1.96E-12 1.96E-12
8.4E-06 4.62E-05 0.3270327 1.12E-06 -2.8E-07 0.1630163 1.3328E-12 5.3312E-12
8.96E-06 4.704E-05 0.4910491 5.6E-07 8.4E-07 0.1640164 1.0192E-12 9.8E-12
8.4E-06 4.704E-05 0.6550655 -5.6E-07 0 0.1640164 3.136E-13 6.9776E-12
9.24E-06 4.648E-05 0.8190819 8.4E-07 -5.6E-07 0.1640164 1.0192E-12 1.0192E-11
8.4E-06 4.592E-05 0.9830983 -8.4E-07 -5.6E-07 0.1640164 1.0192E-12 5.096E-12
7.84E-06 4.536E-05 1.1461146 -5.6E-07 -5.6E-07 0.1630163 6.272E-13 2.9008E-12
7.28E-06 4.508E-05 1.310131 -5.6E-07 -2.8E-07 0.1640164 3.92E-13 1.568E-12
6.44E-06 4.564E-05 1.4741474 -8.4E-07 5.6E-07 0.1640164 1.0192E-12 7.84E-14
5.6E-06 4.564E-05 1.6381638 -8.4E-07 0 0.1640164 7.056E-13 3.136E-13
5.32E-06 4.564E-05 1.9651965 -2.8E-07 0 0.3270327 7.84E-14 7.056E-13
3.92E-06 4.368E-05 2.1292129 -1.4E-06 -1.96E-06 0.1640164 5.8016E-12 8.8592E-12
12
3.024E-05 3.052E-05 0 0 0 0 0 0
3.08E-05 2.996E-05 0.3280328 5.6E-07 -5.6E-07 0.3280328 6.272E-13 6.272E-13
3.136E-05 3.024E-05 0.4920492 5.6E-07 2.8E-07 0.1640164 3.92E-13 1.3328E-12
3.248E-05 2.912E-05 0.6550655 1.12E-06 -1.12E-06 0.1630163 2.5088E-12 6.9776E-12
3.304E-05 2.828E-05 0.8190819 5.6E-07 -8.4E-07 0.1640164 1.0192E-12 1.28576E-11
3.248E-05 2.8E-05 0.9830983 -5.6E-07 -2.8E-07 0.1640164 3.92E-13 1.1368E-11
3.248E-05 2.716E-05 1.1471147 0 -8.4E-07 0.1640164 7.056E-13 1.63072E-11
3.248E-05 2.716E-05 1.3111311 0 0 0.1640164 0 1.63072E-11
3.248E-05 2.716E-05 1.4751475 0 0 0.1640164 0 1.63072E-11
3.23492163009404E-05 2.632E-05 1.8021802 -1.30783699059563E-07 -8.4E-07 0.3270327 7.22704375939702E-13 2.20887934041529E-11
3.248E-05 2.604E-05 1.9661966 1.30783699059563E-07 -2.8E-07 0.1640164 9.55043759397023E-14 2.5088E-11
3.248E-05 2.576E-05 2.2932293 0 -2.8E-07 0.3270327 7.84E-14 2.76752E-11
11
1.792E-05 1.008E-05 0 0 0 0 0 0
1.848E-05 9.52E-06 0.3270327 5.6E-07 -5.6E-07 0.3270327 6.272E-13 6.272E-13
1.848E-05 9.24E-06 0.4910491 0 -2.8E-07 0.1640164 7.84E-14 1.0192E-12
1.708E-05 8.4E-06 0.8180818 -1.4E-06 -8.4E-07 0.3270327 2.6656E-12 3.528E-12
1.68E-05 8.12E-06 0.9820982 -2.8E-07 -2.8E-07 0.1640164 1.568E-13 5.096E-12
1.68E-05 7.84E-06 1.1461146 0 -2.8E-07 0.1640164 7.84E-14 6.272E-12
1.68E-05 7.56E-06 1.4741474 0 -2.8E-07 0.3280328 7.84E-14 7.6048E-12
1.736E-05 8.12E-06 1.6381638 5.6E-07 5.6E-07 0.1640164 6.272E-13 4.1552E-12
1.792E-05 7.84E-06 1.8011801 5.6E-07 -2.8E-07 0.1630163 3.92E-13 5.0176E-12
1.848E-05 8.12E-06 1.9651965 5.6E-07 2.8E-07 0.1640164 3.92E-13 4.1552E-12
2.016E-05 9.24E-06 2.1292129 1.68E-06 1.12E-06 0.1640164 4.0768E-12 5.7232E-12
13
4.564E-05 4.312E-05 0 0 0 0 0 0
4.62E-05 4.312E-05 0.1640164 5.6E-07 0 0.1640164 3.136E-13 3.136E-13
4.648E-05 4.368E-05 0.3280328 2.8E-07 5.6E-07 0.1640164 3.92E-13 1.0192E-12
4.648E-05 4.396E-05 0.4920492 0 2.8E-07 0.1640164 7.84E-14 1.4112E-12
4.536E-05 4.284E-05 0.6560656 -1.12E-06 -1.12E-06 0.1640164 2.5088E-12 1.568E-13
4.536E-05 4.172E-05 0.8190819 0 -1.12E-06 0.1630163 1.2544E-12 2.0384E-12
4.424E-05 4.368E-05 0.9830983 -1.12E-06 1.96E-06 0.1640164 5.096E-12 2.2736E-12
4.424E-05 4.48E-05 1.1471147 0 1.12E-06 0.1640164 1.2544E-12 4.7824E-12
4.536E-05 4.452E-05 1.3111311 1.12E-06 -2.8E-07 0.1640164 1.3328E-12 2.0384E-12
4.536E-05 4.508E-05 1.4741474 0 5.6E-07 0.1630163 3.136E-13 3.92E-12
4.536E-05 4.508E-05 1.6381638 0 0 0.1640164 0 3.92E-12
4.536E-05 4.368E-05 1.8021802 0 -1.4E-06 0.1640164 1.96E-12 3.92E-13
4.536E-05 4.172E-05 1.9661966 0 -1.96E-06 0.1640164 3.8416E-12 2.0384E-12
11
4.368E-05 3.64E-06 0 0 0 0 0 0
4.284E-05 3.92E-06 0.1640164 -8.4E-07 2.8E-07 0.1640164 7.84E-13 7.84E-13
4.256E-05 3.64E-06 0.3280328 -2.8E-07 -2.8E-07 0.1640164 1.568E-13 1.2544E-12
4.088E-05 3.64E-06 0.4910491 -1.68E-06 0 0.1630163 2.8224E-12 7.84E-12
4.032E-05 3.64E-06 0.6550655 -5.6E-07 0 0.1640164 3.136E-13 1.12896E-11
3.976E-05 5.04E-06 0.9830983 -5.6E-07 1.4E-06 0.3280328 2.2736E-12 1.73264E-11
3.92E-05 4.76E-06 1.310131 -5.6E-07 -2.8E-07 0.3270327 3.92E-13 2.13248E-11
3.92E-05 5.88E-06 1.6381638 0 1.12E-06 0.3280328 1.2544E-12 2.5088E-11
3.836E-05 5.32E-06 1.8021802 -8.4E-07 -5.6E-07 0.1640164 1.0192E-12 3.11248E-11
3.808E-05 5.6E-06 1.9651965 -2.8E-07 2.8E-07 0.1630163 1.568E-13 3.52016E-11
3.752E-05 5.6E-06 2.1292129 -5.6E-07 0 0.1640164 3.136E-13 4.17872E-11
11
1.232E-05 4.04632898172324E-05 0 0 0 0 0 0
1.19033734939759E-05 4.004E-05 0.1640164 -4.16626506024097E-07 -4.23289817232372E-07 0.1640164 3.52751914894462E-13 3.52751914894462E-13
1.232E-05 3.93087769784173E-05 0.3270327 4.16626506024097E-07 -7.31223021582731E-07 0.1630163 7.08264752814426E-13 1.33289989498891E-12
1.288E-05 3.976E-05 0.4910491 5.6E-07 4.51223021582731E-07 0.1640164 5.1720221520625E-13 8.08216567022744E-13
1.288E-05 3.948E-05 0.6550655 0 -2.8E-07 0.1640164 7.84E-14 1.28045886467287E-12
1.288E-05 4.032E-05 0.8190819 0 8.4E-07 0.1640164 7.056E-13 3.34131971722487E-13
1.232E-05 4.032E-05 0.9820982 -5.6E-07 0 0.1630163 3.136E-13 2.05319717224867E-14
1.232E-05 4.144E-05 1.310131 0 1.12E-06 0.3280328 1.2544E-12 9.53962781121973E-13
1.176E-05 4.256E-05 1.8011801 -5.6E-07 1.12E-06 0.4910491 1.568E-12 4.70979359052146E-12
1.148E-05 4.228E-05 1.9651965 -2.8E-07 -2.8E-07 0.1640164 1.568E-13 4.00603588817159E-12
1.176E-05 4.06E-05 2.4572457 2.8E-07 -1.68E-06 0.4920492 2.9008E-12 3.32289674072358E-13
11
1.988E-05 4.648E-05 0 0 0 0 0 0
1.904E-05 4.704E-05 0.1640164 -8.4E-07 5.6E-07 0.1640164 1.0192E-12 1.0192E-12
1.792E-05 4.704E-05 0.3280328 -1.12E-06 0 0.1640164 1.2544E-12 4.1552E-12
1.848E-05 4.704E-05 0.4920492 5.6E-07 0 0.1640164 3.136E-13 2.2736E-12
1.848E-05 4.732E-05 0.6560656 0 2.8E-07 0.1640164 7.84E-14 2.6656E-12
1.92021052631579E-05 4.76E-05 0.8190819 7.22105263157895E-07 2.8E-07 0.1630163 5.99836011080333E-13 1.71394127423823E-12
1.96E-05 4.732E-05 0.9830983 3.97894736842105E-07 -2.8E-07 0.1640164 2.36720221606648E-13 7.84E-13
1.848E-05 4.676E-05 1.1471147 -1.12E-06 -5.6E-07 0.1640164 1.568E-12 2.0384E-12
1.68E-05 4.592E-05 1.6381638 -1.68E-06 -8.4E-07 0.4910491 3.528E-12 9.8E-12
1.512E-05 4.536E-05 1.8671867 -1.68E-06 -5.6E-07 0.2290229 3.136E-12 2.3912E-11
1.512E-05 4.48E-05 1.9661966 0 -5.6E-07 0.0990099 3.136E-13 2.548E-11
11
3.08E-05 0 0 0 0 0 0 0
3.08E-05 0 0.1640164 0 0 0.1640164 0 0
3.08E-05 0 0.3280328 0 0 0.1640164 0 0
3.024E-05 0 0.6560656 -5.6E-07 0 0.3280328 3.136E-13 3.136E-13
2.968E-05 0 0.8190819 -5.6E-07 0 0.1630163 3.136E-13 1.2544E-12
2.94E-05 5.6E-07 1.0481048 -2.8E-07 5.6E-07 0.2290229 3.92E-13 2.2736E-12
2.884E-05 5.6E-07 1.1471147 -5.6E-07 0 0.0990099 3.136E-13 4.1552E-12
2.828E-05 5.6E-07 1.3111311 -5.6E-07 0 0.1640164 3.136E-13 6.664E-12
2.744E-05 0 1.4741474 -8.4E-07 -5.6E-07 0.1630163 1.0192E-12 1.12896E-11
2.632E-05 0 1.6381638 -1.12E-06 0 0.1640164 1.2544E-12 2.00704E-11
2.576E-05 1.4E-06 1.8021802 -5.6E-07 1.4E-06 0.1640164 2.2736E-12 2.73616E-11
11
5.488E-05 2.604E-05 0 0 0 0 0 0
5.432E-05 2.464E-05 0.3280328 -5.6E-07 -1.4E-06 0.3280328 2.2736E-12 2.2736E-12
5.376E-05 2.352E-05 0.4920492 -5.6E-07 -1.12E-06 0.1640164 1.568E-12 7.6048E-12
5.376E-05 2.38E-05 0.6550655 0 2.8E-07 0.1630163 7.84E-14 6.272E-12
5.488E-05 2.464E-05 0.9830983 1.12E-06 8.4E-07 0.3280328 1.96E-12 1.96E-12
5.544E-05 2.38E-05 1.1471147 5.6E-07 -8.4E-07 0.1640164 1.0192E-12 5.3312E-12
5.488E-05 2.38E-05 1.4741474 -5.6E-07 0 0.3270327 3.136E-13 5.0176E-12
5.488E-05 2.3646E-05 1.6381638 0 -1.53999999999999E-07 0.1640164 2.37159999999998E-14 5.731236E-12
5.488E-05 2.352E-05 1.8021802 0 -1.26000000000001E-07 0.1640164 1.58760000000002E-14 6.3504E-12
5.48040148698885E-05 2.33347211895911E-05 1.9661966 -7.59851301115236E-08 -1.8527881040892E-07 0.1640164 4.01019775846097E-14 7.32430718204557E-12
5.54271685761048E-05 2.212E-05 2.130213 6.23153706216274E-07 -1.21472118959108E-06 0.1640164 1.86386811001265E-12 1.56657934506765E-11
12
8.4E-06 1.456E-05 0 0 0 0 0 0
9.52E-06 1.456E-05 0.1640164 1.12E-06 0 0.1640164 1.2544E-12 1.2544E-12
1.064E-05 1.344E-05 0.3280328 1.12E-06 -1.12E-06 0.1640164 2.5088E-12 6.272E-12
1.092E-05 1.316E-05 0.4920492 2.8E-07 -2.8E-07 0.1640164 1.568E-13 8.3104E-12
1.148E-05 1.316E-05 0.6550655 5.6E-07 0 0.1630163 3.136E-13 1.14464E-11
1.176E-05 1.344E-05 0.8190819 2.8E-07 2.8E-07 0.1640164 1.568E-13 1.2544E-11
1.176E-05 1.372E-05 0.9830983 0 2.8E-07 0.1640164 7.84E-14 1.19952E-11
1.232E-05 1.372E-05 1.1471147 5.6E-07 0 0.1640164 3.136E-13 1.6072E-11
1.288E-05 1.4E-05 1.3111311 5.6E-07 2.8E-07 0.1640164 3.92E-13 2.0384E-11
1.344E-05 1.372E-05 1.4741474 5.6E-07 -2.8E-07 0.1630163 3.92E-13 2.61072E-11
1.344E-05 1.372E-05 1.6381638 0 0 0.1640164 0 2.61072E-11
1.4E-05 1.484E-05 1.8021802 5.6E-07 1.12E-06 0.1640164 1.568E-12 3.14384E-11
14
1.344E-05 0 0 0 0 0 0 0
1.344E-05 0 0.1640164 0 0 0.1640164 0 0
1.288E-05 2.8E-07 0.3280328 -5.6E-07 2.8E-07 0.1640164 3.92E-13 3.92E-13
1.232E-05 2.8E-07 0.4910491 -5.6E-07 0 0.1630163 3.136E-13 1.3328E-12
1.12E-05 2.8E-07 0.9830983 -1.12E-06 0 0.4920492 1.2544E-12 5.096E-12
1.176E-05 1.12E-06 1.1471147 5.6E-07 8.4E-07 0.1640164 1.0192E-12 4.0768E-12
1.176E-05 8.4E-07 1.310131 0 -2.8E-07 0.1630163 7.84E-14 3.528E-12
1.176E-05 5.6E-07 1.4741474 0 -2.8E-07 0.1640164 7.84E-14 3.136E-12
1.176E-05 2.8E-07 1.6381638 0 -2.8E-07 0.1640164 7.84E-14 2.9008E-12
1.176E-05 2.8E-07 1.8021802 0 0 0.1640164 0 2.9008E-12
1.232E-05 5.6E-07 2.1292129 5.6E-07 2.8E-07 0.3270327 3.92E-13 1.568E-12
1.344E-05 1.12E-06 2.2932293 1.12E-06 5.6E-07 0.1640164 1.568E-12 1.2544E-12
1.344E-05 1.12E-06 2.650265 0 0 0.3570357 0 1.2544E-12
1.288E-05 8.4E-07 2.7852785 -5.6E-07 -2.8E-07 0.1350135 3.92E-13 1.0192E-12
11
1.204E-05 5.6E-07 0 0 0 0 0 0
1.176E-05 1.12E-06 0.1640164 -2.8E-07 5.6E-07 0.1640164 3.92E-13 3.92E-13
1.232E-05 1.12E-06 0.3280328 5.6E-07 0 0.1640164 3.136E-13 3.92E-13
1.26E-05 5.6E-07 0.4920492 2.8E-07 -5.6E-07 0.1640164 3.92E-13 3.136E-13
1.288E-05 2.8E-07 0.8190819 2.8E-07 -2.8E-07 0.3270327 1.568E-13 7.84E-13
1.344E-05 5.6E-07 0.9830983 5.6E-07 2.8E-07 0.1640164 3.92E-13 1.96E-12
1.4E-05 2.8E-07 1.340134 5.6E-07 -2.8E-07 0.3570357 3.92E-13 3.92E-12
1.344E-05 8.4E-07 1.4751475 -5.6E-07 5.6E-07 0.1350135 6.272E-13 2.0384E-12
1.288E-05 1.4E-06 1.6381638 -5.6E-07 5.6E-07 0.1630163 6.272E-13 1.4112E-12
1.036E-05 3.08E-06 2.130213 -2.52E-06 1.68E-06 0.4920492 9.1728E-12 9.1728E-12
9.24E-06 5.04E-06 2.6212621 -1.12E-06 1.96E-06 0.4910491 5.096E-12 2.79104E-11
11
4.76E-05 4.144E-05 0 0 0 0 0 0
4.788E-05 4.088E-05 0.1640164 2.8E-07 -5.6E-07 0.1640164 3.92E-13 3.92E-13
4.76E-05 3.948E-05 0.3280328 -2.8E-07 -1.4E-06 0.1640164 2.0384E-12 3.8416E-12
4.816E-05 3.948E-05 0.4920492 5.6E-07 0 0.1640164 3.136E-13 4.1552E-12
4.76E-05 3.948E-05 0.8190819 -5.6E-07 0 0.3270327 3.136E-13 3.8416E-12
4.648E-05 4.06E-05 1.340134 -1.12E-06 1.12E-06 0.5210521 2.5088E-12 1.96E-12
4.76E-05 4.06E-05 1.4751475 1.12E-06 0 0.1350135 1.2544E-12 7.056E-13
4.872E-05 3.92E-05 1.8021802 1.12E-06 -1.4E-06 0.3270327 3.2144E-12 6.272E-12
4.928E-05 3.724E-05 2.130213 5.6E-07 -1.96E-06 0.3280328 4.1552E-12 2.04624E-11
5.04E-05 3.724E-05 2.4572457 1.12E-06 0 0.3270327 1.2544E-12 2.548E-11
5.04E-05 3.612E-05 2.6212621 0 -1.12E-06 0.1640164 1.2544E-12 3.61424E-11
12
1.96E-05 1.596E-05 0 0 0 0 0 0
1.904E-05 1.568E-05 0.1640164 -5.6E-07 -2.8E-07 0.1640164 3.92E-13 3.92E-13
2.128E-05 1.484E-05 0.4910491 2.24E-06 -8.4E-07 0.3270327 5.7232E-12 4.0768E-12
2.128E-05 1.624E-05 0.8190819 0 1.4E-06 0.3280328 1.96E-12 2.9008E-12
2.184E-05 1.596E-05 1.0121012 5.6E-07 -2.8E-07 0.1930193 3.92E-13 5.0176E-12
2.408E-05 1.596E-05 1.4741474 2.24E-06 0 0.4620462 5.0176E-12 2.00704E-11
2.296E-05 1.596E-05 1.6381638 -1.12E-06 0 0.1640164 1.2544E-12 1.12896E-11
2.24E-05 1.596E-05 1.8021802 -5.6E-07 0 0.1640164 3.136E-13 7.84E-12
2.296E-05 1.652E-05 1.9651965 5.6E-07 5.6E-07 0.1630163 6.272E-13 1.16032E-11
2.296E-05 1.708E-05 2.1292129 0 5.6E-07 0.1640164 3.136E-13 1.2544E-11
2.184E-05 1.68E-05 2.4572457 -1.12E-06 -2.8E-07 0.3280328 1.3328E-12 5.7232E-12
2.128E-05 1.55304761904762E-05 2.6212621 -5.6E-07 -1.26952380952381E-06 0.1640164 1.92529070294785E-12 3.00689070294785E-12
13
4.144E-05 1.792E-05 0 0 0 0 0 0
4.256E-05 1.904E-05 0.3280328 1.12E-06 1.12E-06 0.3280328 2.5088E-12 2.5088E-12
4.312E-05 1.904E-05 0.4920492 5.6E-07 0 0.1640164 3.136E-13 4.0768E-12
4.368E-05 1.904E-05 0.6550655 5.6E-07 0 0.1630163 3.136E-13 6.272E-12
4.424E-05 1.876E-05 0.8190819 5.6E-07 -2.8E-07 0.1640164 3.92E-13 8.5456E-12
4.424E-05 1.848E-05 0.9830983 0 -2.8E-07 0.1640164 7.84E-14 8.1536E-12
4.424E-05 1.82E-05 1.1471147 0 -2.8E-07 0.1640164 7.84E-14 7.9184E-12
4.592E-05 2.128E-05 1.3111311 1.68E-06 3.08E-06 0.1640164 1.23088E-11 3.136E-11
4.592E-05 2.044E-05 1.4741474 0 -8.4E-07 0.1630163 7.056E-13 2.64208E-11
4.62E-05 1.736E-05 1.9661966 2.8E-07 -3.08E-06 0.4920492 9.5648E-12 2.29712E-11
4.48E-05 1.596E-05 2.2932293 -1.4E-06 -1.4E-06 0.3270327 3.92E-12 1.51312E-11
4.48E-05 1.596E-05 2.4572457 0 0 0.1640164 0 1.51312E-11
4.48E-05 1.596E-05 2.6212621 0 0 0.1640164 0 1.51312E-11
11
4.144E-05 8.96E-06 0 0 0 0 0 0
4.144E-05 8.96E-06 0.1640164 0 0 0.1640164 0 0
4.07578343949045E-05 8.68E-06 0.3280328 -6.8216560509554E-07 -2.8E-07 0.1640164 5.43749912775365E-13 5.43749912775365E-13
4.088E-05 8.82812903225806E-06 0.4910491 1.2216560509554E-07 1.48129032258064E-07 0.1630163 3.68666452660701E-14 3.30989952133195E-13
4.088E-05 9.38736842105263E-06 0.6550655 0 5.59239388794568E-07 0.1640164 3.12748693979322E-13 4.9624376731302E-13
4.088E-05 1.008E-05 0.8190819 0 6.92631578947368E-07 0.1640164 4.79738504155124E-13 1.568E-12
4.032E-05 1.064E-05 0.9830983 -5.6E-07 5.6E-07 0.1640164 6.272E-13 4.0768E-12
3.976E-05 1.12E-05 1.1471147 -5.6E-07 5.6E-07 0.1640164 6.272E-13 7.84E-12
3.976E-05 1.036E-05 1.310131 0 -8.4E-07 0.1630163 7.056E-13 4.7824E-12
3.976E-05 1.036E-05 1.4741474 0 0 0.1640164 0 4.7824E-12
3.92E-05 1.148E-05 1.8021802 -5.6E-07 1.12E-06 0.3280328 1.568E-12 1.1368E-11
12
3.696E-05 5.04E-05 0 0 0 0 0 0
3.752E-05 5.04E-05 0.1640164 5.6E-07 0 0.1640164 3.136E-13 3.136E-13
3.864E-05 5.068E-05 0.4910491 1.12E-06 2.8E-07 0.3270327 1.3328E-12 2.9008E-12
3.92E-05 5.18E-05 0.6550655 5.6E-07 1.12E-06 0.1640164 1.568E-12 6.9776E-12
3.864E-05 5.18E-05 0.8190819 -5.6E-07 0 0.1640164 3.136E-13 4.7824E-12
3.696E-05 5.264E-05 1.1461146 -1.68E-06 8.4E-07 0.3270327 3.528E-12 5.0176E-12
3.584E-05 5.264E-05 1.310131 -1.12E-06 0 0.1640164 1.2544E-12 6.272E-12
3.752E-05 5.32E-05 1.6381638 1.68E-06 5.6E-07 0.3280328 3.136E-12 8.1536E-12
3.976E-05 5.264E-05 2.1292129 2.24E-06 -5.6E-07 0.4910491 5.3312E-12 1.28576E-11
4.032E-05 5.264E-05 2.2932293 5.6E-07 0 0.1640164 3.136E-13 1.63072E-11
4.032E-05 5.152E-05 2.620262 0 -1.12E-06 0.3270327 1.2544E-12 1.2544E-11
3.752E-05 5.152E-05 2.9482948 -2.8E-06 0 0.3280328 7.84E-12 1.568E-12
15
7.28E-06 3.388E-05 0 0 0 0 0 0
5.6E-06 3.276E-05 0.4910491 -1.68E-06 -1.12E-06 0.4910491 4.0768E-12 4.0768E-12
5.32E-06 3.332E-05 0.6550655 -2.8E-07 5.6E-07 0.1640164 3.92E-13 4.1552E-12
5.04E-06 3.388E-05 0.8190819 -2.8E-07 5.6E-07 0.1640164 3.92E-13 5.0176E-12
4.48E-06 3.388E-05 0.9830983 -5.6E-07 0 0.1640164 3.136E-13 7.84E-12
4.2E-06 3.444E-05 1.1461146 -2.8E-07 5.6E-07 0.1630163 3.92E-13 9.8E-12
2.24E-06 3.416E-05 1.310131 -1.96E-06 -2.8E-07 0.1640164 3.92E-12 2.548E-11
2.52E-06 3.416E-05 1.4741474 2.8E-07 0 0.1640164 7.84E-14 2.2736E-11
2.8E-06 3.388E-05 1.6381638 2.8E-07 -2.8E-07 0.1640164 1.568E-13 2.00704E-11
3.92E-06 3.276E-05 1.9651965 1.12E-06 -1.12E-06 0.3270327 2.5088E-12 1.2544E-11
6.16E-06 3.08E-05 2.4572457 2.24E-06 -1.96E-06 0.4920492 8.8592E-12 1.07408E-11
