x y time dx dy dt dr^2 TotalDisplacementSquared
4.48594171956145E-05 3.81421234852856E-06 0.9820982 6.31790581910467E-07 1.60170640484869E-07 0.1640164 4.248139734641E-13 5.43051029472347E-13
4.52229854990048E-05 3.74875177708274E-06 1.1461146 3.63568303390293E-07 -6.54605714458221E-08 0.1640164 1.3646699764411E-13 1.14077115595184E-12
4.49386121071504E-05 3.68134148913731E-06 1.310131 -2.84373391854443E-07 -6.74102879454281E-08 0.1640164 8.54123729156863E-14 6.02283604820361E-13
4.50581634282672E-05 3.59617780143732E-06 1.4741474 1.19551321116849E-07 -8.51636876999959E-08 0.1640164 2.15453720834463E-14 7.82105058695563E-13
4.50244640470462E-05 3.40558139534884E-06 1.6371637 -3.36993812209926E-08 -1.9059640608848E-07 0.1630163 3.74626383085224E-14 7.38481474951524E-13
4.53670710408308E-05 3.29107387302337E-06 1.8011801 3.42606993784533E-07 -1.14507522325472E-07 0.1640164 1.30491524859193E-13 1.48128718734385E-12
4.5493567065073E-05 3.28101992031873E-06 1.9651965 1.26496024242263E-07 -1.00539527046403E-08 0.1640164 1.61023261140862E-14 1.80381404400934E-12
4.53860105263158E-05 3.33347368421053E-06 2.1292129 -1.0755653875725E-07 5.24537638918011E-08 0.1640164 1.43198063758566E-14 1.50750798088785E-12
4.55304799063597E-05 3.38458056964495E-06 2.2932293 1.44469380043942E-07 5.11068854344211E-08 0.1640164 2.34833155090879E-14 1.85966254125057E-12
4.63500949832776E-05 3.30639732441472E-06 2.4562456 8.1961507691786E-07 -7.81832452302317E-08 0.1630163 6.778814941458E-13 4.78270569119622E-12
13
4.956E-05 3.22E-05 0 0 0 0 0 0
4.956E-05 3.22E-05 0.1640164 0 0 0.1640164 0 0
4.956E-05 3.22E-05 0.3270327 0 0 0.1630163 0 0
4.956E-05 3.22E-05 0.4910491 0 0 0.1640164 0 0
4.956E-05 3.22E-05 0.6550655 0 0 0.1640164 0 0
4.956E-05 3.22E-05 0.8190819 0 0 0.1640164 0 0
4.956E-05 3.22E-05 0.9830983 0 0 0.1640164 0 0
4.956E-05 3.22E-05 1.1461146 0 0 0.1630163 0 0
4.956E-05 3.22E-05 1.310131 0 0 0.1640164 0 0
4.956E-05 3.136E-05 1.4741474 0 -8.4E-07 0.1640164 7.056E-13 7.056E-13
5.012E-05 3.136E-05 1.6381638 5.6E-07 0 0.1640164 3.136E-13 1.0192E-12
5.012E-05 3.136E-05 1.8021802 0 0 0.1640164 0 1.0192E-12
5.012E-05 3.136E-05 1.9651965 0 0 0.1630163 0 1.0192E-12
11
5.27058591549296E-05 4.3759661971831E-05 0 0 0 0 0 0
5.27202339181287E-05 4.38403189792663E-05 0.3280328 1.43747631990834E-08 8.06570074353579E-08 0.3280328 6.71218666545709E-15 6.71218666545709E-15
5.29214292659212E-05 4.39828682547399E-05 0.4920492 2.01195347792587E-07 1.42549275473571E-07 0.1640164 6.07998639114201E-14 9.62915174829819E-14
5.27685558583106E-05 4.42608855585831E-05 0.6550655 -1.52873407610615E-07 2.78017303843191E-07 0.1630163 1.00663899990718E-13 2.55155960531511E-13
5.30199633027523E-05 4.42114495412844E-05 0.8190819 2.51407444441666E-07 -4.94360172987001E-08 0.1640164 6.56496229270465E-14 3.02773423592066E-13
5.31381347455134E-05 4.42326684318917E-05 0.9830983 1.18171442761088E-07 2.121889060733E-08 0.1640164 1.4414731202843E-14 4.10597297473782E-13
5.30060983775431E-05 4.38899098635076E-05 1.1471147 -1.32036367970246E-07 -3.42758568384139E-07 0.1640164 1.34917038667519E-13 1.07108104081799E-13
5.32100951995139E-05 4.42198663155763E-05 1.3111311 2.0399682197074E-07 3.29956452068664E-07 0.1640164 1.50485963635902E-13 4.66042026660041E-13
5.292E-05 4.45145929018789E-05 1.4741474 -2.90095199513877E-07 2.94726586302658E-07 0.1630163 1.71018985454614E-13 6.1577701067051E-13
5.292E-05 4.46603290246769E-05 1.6381638 0 1.45736122797936E-07 0.1640164 2.1239017488175E-14 8.57057441609535E-13
5.292E-05 4.4758174904943E-05 1.8011801 0 9.78458802661123E-08 0.1630163 9.57381628505039E-15 1.04288437911936E-12
13
5.18E-05 8.96E-06 0 0 0 0 0 0
5.18E-05 8.96E-06 0.3280328 0 0 0.3280328 0 0
5.18E-05 8.82158490566038E-06 0.4920492 0 -1.38415094339622E-07 0.1640164 1.91587383410465E-14 1.91587383410465E-14
5.18E-05 8.55928143712575E-06 0.6560656 0 -2.62303468534629E-07 0.1640164 6.88031096052971E-14 1.60575366632005E-13
5.18E-05 8.54184210526316E-06 0.9830983 0 -1.74393318625908E-08 0.3270327 3.04130295813576E-16 1.74856024930748E-13
5.17110900473934E-05 8.50218009478673E-06 1.1461146 -8.89099526066366E-08 -3.96620104764281E-08 0.1630163 9.47805474754666E-15 2.17504045282002E-13
5.18858260869565E-05 8.50408695652174E-06 1.3111311 1.74736039563157E-07 1.90686173500936E-09 0.1650165 3.05363196438938E-14 2.15222820415879E-13
5.18E-05 8.54503597122302E-06 1.4741474 -8.58260869565208E-08 4.09490147012825E-08 0.1630163 9.04293900727413E-15 1.72195145178821E-13
5.18E-05 8.68E-06 1.6381638 0 1.34964028776978E-07 0.1640164 1.8215289063713E-14 7.84E-14
5.18E-05 8.68E-06 1.8021802 0 0 0.1640164 0 7.84E-14
5.292E-05 8.96E-06 1.9661966 1.12E-06 2.8E-07 0.1640164 1.3328E-12 1.2544E-12
5.292E-05 8.68E-06 2.130213 0 -2.8E-07 0.1640164 7.84E-14 1.3328E-12
5.292E-05 7.84E-06 2.2942294 0 -8.4E-07 0.1640164 7.056E-13 2.5088E-12
12
4.452E-05 2.548E-05 0 0 0 0 0 0
4.508E-05 2.548E-05 0.1630163 5.6E-07 0 0.1630163 3.136E-13 3.136E-13
4.564E-05 2.548E-05 0.3270327 5.6E-07 0 0.1640164 3.136E-13 1.2544E-12
4.564E-05 2.464E-05 0.490049 0 -8.4E-07 0.1630163 7.056E-13 1.96E-12
4.62E-05 2.464E-05 0.6550655 5.6E-07 0 0.1650165 3.136E-13 3.528E-12
4.62E-05 2.464E-05 0.8180818 0 0 0.1630163 0 3.528E-12
4.564E-05 2.464E-05 0.9820982 -5.6E-07 0 0.1640164 3.136E-13 1.96E-12
4.564E-05 2.464E-05 1.1461146 0 0 0.1640164 0 1.96E-12
4.564E-05 2.464E-05 1.310131 0 0 0.1640164 0 1.96E-12
4.62E-05 2.464E-05 1.4741474 5.6E-07 0 0.1640164 3.136E-13 3.528E-12
4.62E-05 2.464E-05 1.6381638 0 0 0.1640164 0 3.528E-12
4.62E-05 2.464E-05 1.9651965 0 0 0.3270327 0 3.528E-12
13
4.284E-05 3.78E-05 0 0 0 0 0 0
4.228E-05 3.78E-05 0.4920492 -5.6E-07 0 0.4920492 3.136E-13 3.136E-13
4.284E-05 3.78E-05 0.6550655 5.6E-07 0 0.1630163 3.136E-13 0
4.284E-05 3.78E-05 0.8190819 0 0 0.1640164 0 0
4.34E-05 3.78E-05 0.9830983 5.6E-07 0 0.1640164 3.136E-13 3.136E-13
4.34E-05 3.78E-05 1.1471147 0 0 0.1640164 0 3.136E-13
4.34E-05 3.78E-05 1.4751475 0 0 0.3280328 0 3.136E-13
4.396E-05 3.78E-05 1.6381638 5.6E-07 0 0.1630163 3.136E-13 1.2544E-12
4.396E-05 3.78E-05 1.8021802 0 0 0.1640164 0 1.2544E-12
4.396E-05 3.76854545454545E-05 1.9661966 0 -1.14545454545454E-07 0.1640164 1.31206611570246E-14 1.26752066115702E-12
4.396E-05 3.78E-05 2.1292129 0 1.14545454545454E-07 0.1630163 1.31206611570246E-14 1.2544E-12
4.396E-05 3.78E-05 2.2932293 0 0 0.1640164 0 1.2544E-12
4.284E-05 3.78E-05 2.6212621 -1.12E-06 0 0.3280328 1.2544E-12 0
11
4.564E-05 2.70117073170732E-05 0 0 0 0 0 0
4.62E-05 2.688E-05 0.1640164 5.6E-07 -1.31707317073171E-07 0.1640164 3.30946817370613E-13 3.30946817370613E-13
4.62E-05 2.688E-05 0.3280328 0 0 0.1640164 0 3.30946817370613E-13
4.62E-05 2.688E-05 0.4920492 0 0 0.1640164 0 3.30946817370613E-13
4.564E-05 2.772E-05 0.820082 -5.6E-07 8.4E-07 0.3280328 1.0192E-12 5.01678524687685E-13
4.564E-05 2.744E-05 0.9830983 0 -2.8E-07 0.1630163 7.84E-14 1.83434622248661E-13
4.564E-05 2.8E-05 1.1471147 0 5.6E-07 0.1640164 3.136E-13 9.76722427126709E-13
4.564E-05 2.8E-05 1.3111311 0 0 0.1640164 0 9.76722427126709E-13
4.62E-05 2.772E-05 1.6381638 5.6E-07 -2.8E-07 0.3270327 3.92E-13 8.15278524687685E-13
4.62E-05 2.772E-05 1.8021802 0 0 0.1640164 0 8.15278524687685E-13
4.62E-05 2.772E-05 1.9661966 0 0 0.1640164 0 8.15278524687685E-13
23
4.68365333333333E-05 2.61803111111111E-06 0 0 0 0 0 0
